IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,36802031,15999.99,0,7577.9346,-22.123842,-0.6235041,-18.11199,7.6142616,0.5873674,66.61947,0.04815225,-0.6025828,0.006234139,-2.0497103,0.019492438,0.007677226,0.31357127,0.45245504,0.20111077,0.33924818,-2.3332887,-1.312344,-2.286653,-0.68542504,162.41426,178.5687,161.8207,193.0829,0,0,0,0,0,0,0,0,0,0,0,0,-1.4618223,-1.3078318,-1.3586838,-1.1854055,2.7533906,1.8527467,2.6598504,1.3693041,0.005798273,0.022834644,-0.0049820095,0.011441506,164,6,231,2,0,-5025.3774,225.65414,654.9209,67.05576,-74315.42,-93.243286,200.68422,200.40941,204.11755,204.11755,0,1,5274.0894,0,0,147.73419,147.7342,0,12,0,255,0,0,1,-11,63,129
True,36802140,15999.99,0,7279.301,-20.475773,0.6785953,-25.430893,9.831854,0.6811538,63.21115,-0.019195233,-0.6155578,-0.011029444,-2.1134605,0.020510813,0.005349401,0.33878958,0.4807094,0.13914028,0.29240218,-2.1339831,-0.62526613,-2.37586,-0.8874497,158.8233,184.89453,154.15031,178.02058,0,0,0,0,0,0,0,0,0,0,0,0,-0.92310506,-0.7727741,-1.791269,-1.4540005,2.325082,0.9940511,2.9754589,1.703433,0.008891713,0.026300505,-0.01234984,0.005871866,164,6,231,2,0,-5031.783,225.58537,652.3926,63.97483,-67314.33,-88.45905,205.80026,204.61754,209.44205,209.44205,0,1,5279.185,0,0,147.83928,147.83931,0,12,0,255,0,0,1,10,76,129
True,36802250,15999.99,0,6950.9395,-16.117397,-1.8142719,-19.745117,11.6819725,0.6804261,60.456875,0.00400869,-0.531713,0.0075805513,-2.170405,0.02414843,0.005073265,0.30947962,0.4450491,0.1402368,0.2813399,-1.1282796,-0.58530664,-2.597659,-1.4328651,166.52002,177.73676,144.38843,164.12164,0,0,0,0,0,0,0,0,0,0,0,0,-1.9626802,-1.7012768,-2.27509,-1.998182,2.2638748,1.799146,3.4530952,2.4588277,0.005296368,0.021926187,-0.012219474,0.004556641,164,6,231,2,0,-5037.9365,225.52065,649.7942,61.578938,-61169.426,-84.27304,210.92601,208.87305,215.21347,215.21347,0,1,5284.121,0,0,147.94588,147.94592,0,12,0,255,0,0,1,-127,87,129
True,36802359,15999.99,0,6559.5396,-20.878574,0.30639306,-14.298967,13.365395,0.5150653,58.0815,-0.009636947,-0.60351497,-0.028513128,-2.237907,0.020085707,0.0017122467,0.28194374,0.4193752,0.15450466,0.29793012,-2.103162,-1.4968696,-1.8319236,-1.0920541,143.99506,149.77888,147.32648,160.63054,0,0,0,0,0,0,0,0,0,0,0,0,-2.7100008,-2.3903818,-2.5922105,-2.175175,3.4303637,2.8203802,3.1741927,2.4339204,0.00191864,0.01877686,-0.010523129,0.0065290965,164,6,231,2,0,-5044.018,225.44513,647.03876,59.601673,-56328.71,-81.40064,215.97296,215.20139,222.18689,222.18689,0,1,5289.52,0,0,148.05609,148.05615,0,12,0,255,0,0,1,-75,95,129
True,36802484,15999.99,0,6701.7144,-18.729652,0.28681096,-14.613643,15.241352,0.51467884,54.96841,0.023594402,-0.56676525,0.009953229,-2.3094742,0.019748127,0.00079455884,0.27099168,0.43786186,0.17986335,0.33152047,-1.9283104,-0.21151729,-1.6124154,-0.43777296,141.08847,168.32613,145.2592,164.35736,0,0,0,0,0,0,0,0,0,0,0,0,-2.7772546,-2.4131513,-3.0436897,-2.5000193,3.3810537,2.4224036,3.4444058,2.5380588,0.00057518855,0.021044552,-0.00750817,0.010522742,164,6,231,2,0,-5050.504,225.37186,643.8773,57.044632,-56775.14,-81.16732,224.65686,226.22263,230.52463,230.52463,0,1,5294.863,0,0,148.18005,148.18008,0,12,0,0,0,0,1,0,97,0
True,36802593,15999.99,0,7416.8496,-18.846912,-0.92240596,-4.1495395,16.58052,0.4786845,53.631493,-0.00056779804,-0.6023687,0.02534192,-2.3707447,0.021990467,0.0017321277,0.22639857,0.3861088,0.15627885,0.30774355,0.26695076,0.08081261,0.4155471,0.2495838,170.27934,170.62477,171.55458,171.92732,0,0,0,0,0,0,0,0,0,0,0,0,-2.846386,-2.3538756,-3.3797648,-2.9841962,2.8588767,2.3552625,3.4052148,2.994615,-0.004894886,0.014696188,-0.010312192,0.007695839,164,6,231,2,0,-5055.8135,225.30716,641.0837,56.138042,333981,430.79724,230.22284,232.74316,236.75952,236.75952,0,1,5299.308,0,0,148.28622,148.28625,0,12,255,0,0,0,1,62,95,0
True,36802703,15999.99,0,7762.31,-12.679512,-0.5952235,2.493979,18.424368,0.27911073,52.86872,-0.018765368,-0.4828627,0.15619391,-2.4323704,0.021382162,0.0052929902,0.17151028,0.31599888,0.12821184,0.26274794,0.18526073,0.30274394,1.2131587,0.9499622,174.69363,178.18419,180.99886,180.59355,0,0,0,0,0,0,0,0,0,0,0,0,0.17796311,1.0413189,-3.6013482,-3.3530493,0.25688988,1.0844349,3.8001924,3.4850204,-0.011627834,0.0060960613,-0.013649151,0.0023461953,164,6,231,2,0,-5061.0107,225.22984,638.1317,55.987827,467547.22,575.3838,230.58737,233.41264,243.57965,243.57965,0,1,5303.734,0,0,148.39299,148.393,0,12,255,0,0,0,1,124,94,0
True,36802796,15999.99,0,7765.2373,-6.555099,0.3933937,2.8976898,19.768389,0.05850756,52.47358,0.014250658,-0.25006932,0.087588325,-2.4669971,0.020382166,0.014831642,0.14405116,0.27289933,0.1688228,0.26855972,0.32390067,0.21705985,1.1477605,1.0378596,177.97168,177.05061,180.22403,180.4169,0,0,0,0,0,0,0,0,0,0,0,0,-0.3992617,0.37537512,-3.6015666,-3.437301,0.5141221,0.43361443,3.7800312,3.5905695,-0.014996147,0.00080919266,-0.008820809,0.0030371733,164,6,231,2,0,-5065.615,225.15973,635.4296,56.073784,463487.34,570.0185,228.72711,231.85658,250.5086,250.5086,0,1,5308.018,0,0,148.48827,148.48828,0,12,255,0,0,0,1,0,91,0
True,36802906,15999.99,0,7718.601,-15.501201,-0.525031,4.347376,19.300182,0.0029363632,52.472553,0.03218805,-0.22749089,-0.032291055,-2.494209,0.021498693,0.014363369,0.07827726,0.16316365,0.12704863,0.22443272,1.5664798,0.9994966,1.0459011,0.8424565,181.96124,177.17073,177.98152,177.11772,0,0,0,0,0,0,0,0,0,0,0,0,-4.218941,-3.7675972,-3.6570184,-3.288722,4.5003695,3.8979204,3.803642,3.3949118,-0.023064394,-0.0126516875,-0.013787448,-0.0022092015,164,6,231,2,0,-5071.001,225.071,632.1015,55.90944,178853.67,221.14584,230.55515,233.8021,257.02988,257.02988,0,1,5312.704,0,0,148.60129,148.6013,0,12,255,0,0,0,1,-127,87,0
True,36803031,15999.99,0,7633.577,-14.026712,-2.768386,2.563146,18.860693,0.035950065,52.31486,0.041797858,-0.1913408,0.05290641,-2.514105,0.031064807,0.016409412,0.058267698,0.2547847,0.08887421,0.2243599,1.326598,0.8588674,1.1401825,0.8759098,176.76543,172.90909,177.30466,176.85829,0,0,0,0,0,0,0,0,0,0,0,0,-4.2781177,-3.719763,-3.885378,-3.3658454,4.4790792,3.8176289,4.049219,3.4779496,-0.025518894,-0.001412861,-0.018326104,-0.002217859,164,6,231,2,0,-5076.2554,224.94647,628.6317,55.610897,190575.19,238.25752,236.98622,241.95564,262.57227,262.57227,0,1,5317.369,0,0,148.71423,148.71423,0,12,255,0,0,0,1,-127,81,0
