IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,17780453,15999.99,0,8129.663,-22.084534,-4.2737436,-8.552542,1.336504,-1.246323,56.802635,0.08273345,0.14997278,-0.15217453,-0.5607604,-0.030350009,-0.014438834,0.053491462,0.083742,0.2605611,0.14330417,0.5318281,1.09431,0.4342293,0.50511676,186.0036,196.11636,185.74104,186.18059,0,0,0,0,0,0,0,0,0,0,0,0,-0.24751931,-0.2016945,-0.16458865,-0.14796749,0.5866063,1.1127422,0.4643754,0.52634335,-0.026104778,-0.022394054,0.002086196,-0.011854785,164,6,231,2,0,-4978.538,178.19398,-492.28806,56.83202,574081.56,672.101,109.50597,108.78595,108.99916,108.99916,0,1,0,0,0,0,545.0014,0,0,250,0,0,0,1,0,163,0
True,17780546,15999.99,0,7889.4067,-8.682207,1.3069609,6.163214,0.10344696,-0.6113044,57.73427,0.076853104,0.10395434,0.0063134953,-0.54771584,-0.02302973,-0.02132524,0.21024081,0.22239982,0.3350534,0.3319706,0.13581818,0.12136716,0.15898554,0.1675704,181.96776,181.22449,182.64836,182.41109,0,0,0,0,0,0,0,0,0,0,0,0,-0.038438436,-0.034658957,0.0003587152,0.0040067867,0.14115272,0.12621897,0.15898594,0.16761829,-0.006876901,-0.005385399,0.0109427795,0.010576256,164,6,231,2,0,-4981.5146,178.2513,-487.3584,57.737595,687204.8,831.9948,109.478745,108.84032,108.92234,108.92234,0,1,0,0,0,0,545.1018,0,0,235,0,0,0,1,0,185,0
True,17780671,15999.99,0,8036.3447,3.1955829,-0.955973,6.0847335,-0.3088627,-0.29636374,58.525566,0.009182116,0.14965977,0.039805513,-0.535047,-0.015135882,-0.017740166,0.20749621,0.23351501,0.29822472,0.32305926,0.13704853,0.1746945,0.19746941,0.25020343,184.64407,184.58151,186.05788,186.19601,0,0,0,0,0,0,0,0,0,0,0,0,0.16923001,0.17802826,0.06468381,0.07005205,0.21776386,0.24942379,0.20779356,0.25982502,-0.00721357,-0.004021939,0.006564118,0.009516764,164,6,231,2,0,-4985.0693,178.33156,-481.48483,58.52713,670472.75,796.7456,109.44385,108.80188,108.83893,108.83893,0,1,0,0,0,0,545.21985,0,0,230,0,0,0,1,41,212,0
True,17780765,15999.99,0,8135.932,6.6916037,0.119155854,7.1412477,-0.7788601,-0.28415838,59.136887,0.04033538,0.2917358,0.043381594,-0.5120557,-0.015692752,-0.012847953,0.2966275,0.28499132,0.3294286,0.32555488,0.16722773,0.38274857,0.15744495,0.2340465,187.25345,189.57603,187.62892,187.6002,0,0,0,0,0,0,0,0,0,0,0,0,0.4682185,0.5332932,0.14369477,0.15743862,0.49718577,0.6564283,0.2131598,0.28207213,0.0037198402,0.0022924766,0.010274034,0.009813476,164,6,231,2,0,-4988.0303,178.39479,-476.46692,59.142696,670539.6,787.34985,109.383316,108.75218,108.79678,108.79678,0,1,0,0,0,0,545.3188,0,0,230,0,0,0,1,127,233,0
True,17780890,15999.99,0,8223.938,12.4434185,-0.38954443,7.405035,-1.9518547,-0.24979115,59.83756,-0.039951965,0.39677703,0.057169624,-0.4663843,-0.0121486755,-0.008863527,0.29095742,0.26479763,0.33223194,0.2885769,0.11299418,0.1952264,0.16321862,0.29308355,189.05084,188.59247,190.37852,190.67375,0,0,0,0,0,0,0,0,0,0,0,0,0.179225,0.19868484,0.29534703,0.34192112,0.21187091,0.27854803,0.33744657,0.45034212,0.0030243136,-0.00018461421,0.010607325,0.0054170676,164,6,231,2,0,-4991.5664,178.4579,-470.19058,59.869904,670027.1,777.9996,109.38202,108.78687,108.72877,108.72877,0,1,0,0,0,0,545.43994,0,0,230,0,0,0,1,0,0,0
True,17780984,15999.99,0,8346.86,16.364275,-0.36768776,6.276336,-2.0147266,-0.23064873,60.441017,0.017402863,0.16600168,0.027188292,-0.43880588,-0.012208405,-0.004168787,0.31072557,0.24560563,0.36859778,0.30716532,0.14044923,0.27449408,0.22418073,0.33113647,190.89513,192.4507,192.97124,193.74524,0,0,0,0,0,0,0,0,0,0,0,0,0.23554064,0.26056865,0.28033748,0.32074586,0.274236,0.3784746,0.3589514,0.46100897,0.005449202,-0.0025388263,0.014930956,0.007627096,164,6,231,2,0,-4994.411,178.51279,-464.78622,60.475025,719474,823.2316,109.32656,108.75925,108.686966,108.686966,0,1,0,0,0,0,545.54156,0,0,245,0,0,0,1,0,15,0
True,17781093,15999.99,0,8371.462,15.157606,1.0184734,6.598199,-1.2083874,-0.27599207,61.144527,-0.017403297,0.018866308,0.030859496,-0.429318,-0.014837918,-0.0012195385,0.33312348,0.2751486,0.37935638,0.2870212,0.13373393,0.1927695,0.14843595,0.18913443,192.53654,193.4905,193.28955,193.72774,0,0,0,0,0,0,0,0,0,0,0,0,0.19632678,0.21047361,0.14553021,0.16484782,0.23754783,0.2854106,0.20787562,0.2508917,0.008196671,0.0010851026,0.016210072,0.005232107,164,6,231,2,0,-4997.1274,178.5686,-459.30286,61.157093,686532.8,783.27875,109.269455,108.73534,108.6407,108.6407,0,1,0,0,0,0,545.6422,0,0,235,0,0,0,1,10,26,0
True,17781218,15999.99,0,8483.625,7.8955946,-0.7584416,6.0487294,-0.36877632,-0.25646645,61.89786,0.026889574,0.04431586,0.010419384,-0.4289815,-0.012975148,0.0011146946,0.34036076,0.31015435,0.4137243,0.36542192,0.1434339,0.2042335,0.1777735,0.20001465,195.03413,195.95311,196.086,196.23122,0,0,0,0,0,0,0,0,0,0,0,0,0.23513144,0.25314134,0.04768378,0.058973648,0.27542707,0.32525662,0.18405749,0.20852758,0.0090844445,0.005379133,0.020296168,0.014553368,164,6,231,2,0,-5000.3623,178.64339,-452.4471,61.89949,669960.4,754.27893,109.158005,108.647156,108.50853,108.50853,0,1,0,0,0,0,545.76544,0,0,230,0,0,0,1,88,36,0
True,17781328,15999.99,0,8481.271,8.579918,1.5732335,5.59978,-0.50761795,-0.24061972,62.44692,-0.05492137,0.2450027,-0.007542258,-0.41170436,-0.014778004,0.0019925686,0.40425423,0.3398144,0.38069397,0.32382372,0.063933946,0.09052561,0.08129438,0.12924361,195.74556,195.02032,196.2471,196.02231,0,0,0,0,0,0,0,0,0,0,0,0,0.018700622,0.020589365,0.09206825,0.10277189,0.06661279,0.092837535,0.12282238,0.16512412,0.016922023,0.009017423,0.016369104,0.00960765,164,6,231,2,0,-5003.057,178.70195,-446.53253,62.449444,463665.56,522.0748,109.09314,108.62019,108.43927,108.43927,0,1,0,0,0,0,545.8698,0,0,133,0,0,0,1,0,42,0
True,17781421,15999.99,0,8437.521,6.0952816,0.02150853,2.2494993,-0.7246666,-0.14293897,62.599796,0.032361887,0.072518826,0.035621077,-0.39750054,-0.014055752,0.0033049693,0.321502,0.30272928,0.39633766,0.36085665,0.02260754,0.030847589,0.036182974,0.053358994,194.69719,194.50237,195.01671,194.98622,0,0,0,0,0,0,0,0,0,0,0,0,0.098977245,0.10391084,0.09985931,0.11313381,0.101526335,0.108392976,0.106212474,0.12508574,0.0067711063,0.0044683255,0.018229023,0.014010593,164,6,231,2,0,-5005.675,178.78148,-440.57666,62.604156,113538.61,128.48901,109.027405,108.56175,108.32501,108.32501,0,1,0,0,0,0,545.9738,0,0,0,0,0,0,1,5,46,0
