IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,23213515,15999.99,0,10652.65,12.161785,-5.256784,3.9974015,-3.7164364,-0.3013519,77.024994,0.05324216,0.5874275,0.18058467,2.0734384,-0.03693216,0.0068809115,0.20958027,0.31727257,0.30335352,0.31715176,0.12862298,0.23083577,0.29450098,0.56112933,243.26497,242.41417,247.00626,248.46715,0,0,0,0,0,0,0,0,0,0,0,0,0.3398356,0.37465855,0.54194534,0.6436922,0.36336222,0.44006157,0.6167946,0.8539354,-0.006957926,0.0062523,0.0071738996,0.008814402,164,6,231,2,0,-1602.3461,320.85107,4429.9673,77.11518,732123,656.26575,192.37541,174.31723,223.5922,223.5922,0,1,5496.641,0,0,128.4599,128.45985,0,5,255,0,0,0,1,0,253,0
True,23213625,15999.99,0,10707.249,19.707743,-4.139572,4.2334127,-5.3061447,-0.23735237,77.19717,0.05592358,0.4234686,0.17175747,2.1221683,-0.033917267,0.024370547,0.22706687,0.27843544,0.28265998,0.3319102,0.13890304,0.44492915,0.3052013,0.5166342,243.68222,247.16855,247.65588,248.90622,0,0,0,0,0,0,0,0,0,0,0,0,0.55816346,0.63738114,0.72450584,0.84640723,0.5751874,0.77731377,0.7861657,0.991623,-0.0048129074,0.001488287,0.0047135875,0.010569073,164,6,231,2,0,-1595.6575,321.08594,4426.573,77.37968,679590,606.24084,191.38092,173.82533,221.20468,221.20468,0,1,5501.8926,0,0,128.55702,128.55695,0,5,255,0,0,0,1,0,20,0
True,23213750,15999.99,0,10764.222,24.940683,-2.6442704,3.9117022,-5.6357956,-0.23323393,77.422226,0.097082615,0.25335217,0.11185554,2.168932,-0.03505637,0.0467598,0.2979036,0.26869473,0.35208136,0.28298235,0.18616048,0.7133501,0.2880712,0.46145323,244.85585,253.40805,247.64339,248.96422,0,0,0,0,0,0,0,0,0,0,0,0,0.6816605,0.7944052,0.7193897,0.8497183,0.7066235,1.0676836,0.77492356,0.9669334,0.003876377,0.00029342994,0.012967277,0.0047519132,164,6,231,2,0,-1587.2983,321.37024,4421.943,77.627426,642373,570.21564,190.37137,173.33427,218.53711,218.53711,0,1,5508.6167,0,0,128.68031,128.68027,0,5,255,0,0,0,1,0,43,0
True,23213843,15999.99,0,10644.909,28.615765,-0.07736671,5.0981855,-5.0676613,-0.2810595,77.74109,-0.047397163,0.2428176,0.17563492,2.1973817,-0.036787122,0.058151633,0.35529456,0.26573992,0.3874141,0.28401616,0.08941811,0.43931416,0.10848668,0.22070812,243.98967,249.59142,244.9985,245.65022,0,0,0,0,0,0,0,0,0,0,0,0,0.5275638,0.7119531,0.5013569,0.65903527,0.535088,0.8365848,0.51296014,0.6950105,0.010916319,-6.9025904E-05,0.017168075,0.004874829,164,6,231,2,0,-1580.348,321.58768,4417.77,77.906586,752266.1,674.99066,189.62146,173.00531,216.39838,216.39838,-0.5041256,1,5514.3706,0,0,128.7846,128.78455,0,5,255,0,0,0,1,0,56,0
True,23213953,15999.99,0,10638.324,25.132616,1.0678447,5.0393124,-3.0396423,-0.21773052,78.21446,-0.020213388,-0.027184742,-0.05218672,2.209648,-0.038990796,0.06838025,0.39527434,0.2656439,0.41689345,0.27800235,0.09928651,0.14023644,0.12371032,0.14607769,244.93747,245.68065,245.75012,246.03249,0,0,0,0,0,0,0,0,0,0,0,0,-0.3475793,-0.33160594,0.32763675,0.3656247,0.3614819,0.36003995,0.35021433,0.39372593,0.015820496,-8.080527E-05,0.020672958,0.0041598305,164,6,231,2,0,-1572.734,321.87567,4412.734,78.2738,752230.25,675.2122,188.75703,172.52466,214.1379,214.1379,-5.113618,1,5520.8394,0,0,128.90161,128.90155,0,5,255,0,0,0,1,-71,61,0
True,23214078,15999.99,0,10689.8125,2.7135353,-0.6727356,3.8174043,-1.5699844,-0.2757373,78.65401,-0.007667545,-0.30379626,-0.0726324,2.1906445,-0.03711794,0.062062096,0.34908205,0.27781284,0.39751506,0.32934213,0.14063957,0.10658399,0.15508235,0.10425755,246.1861,246.96327,246.87604,247.20203,0,0,0,0,0,0,0,0,0,0,0,0,-0.48282793,-0.4416701,0.14663412,0.14591943,0.5028939,0.45434856,0.21342938,0.179338,0.010154255,0.0014119148,0.018369008,0.0102637485,164,6,231,2,0,-1565.439,322.169,4407.727,78.67015,752283.94,672.04724,187.7959,172.08972,211.81046,211.81046,-10.609215,1,5527.1943,0,0,129.01442,129.01436,0,5,255,0,0,0,1,-127,61,0
True,23214187,15999.99,0,10751.4,-12.370662,1.6629293,3.292872,0.8438301,-0.25646996,79.02051,-0.014928112,-0.579292,-0.06438452,2.1403358,-0.037208267,0.054136127,0.32414803,0.34768197,0.37544873,0.37697592,0.20165972,0.087355144,0.20382187,0.08198595,247.66429,248.19875,248.35687,248.63669,0,0,0,0,0,0,0,0,0,0,0,0,-0.6509652,-0.55453074,-0.19208957,-0.15582821,0.6814854,0.5613691,0.28007454,0.17607988,0.007095687,0.009982511,0.015745483,0.015927058,164,6,231,2,0,-1558.0554,322.46878,4402.7676,79.02542,752375,668.35974,186.98444,171.87558,209.5187,209.5187,-14.7,1,5533.4995,0,0,129.12729,129.12723,0,5,255,0,0,0,1,-67,60,0
True,23214296,15999.99,0,10843.808,-19.974113,-0.33367497,4.075902,3.027378,-0.20306897,79.3243,0.03597131,-0.37927967,-0.05178213,2.0829046,-0.033903357,0.048547357,0.27821445,0.34652093,0.3110202,0.37459597,0.25774127,0.07990372,0.28058007,0.13630494,250.35638,248.86937,251.24861,250.50293,0,0,0,0,0,0,0,0,0,0,0,0,-0.3363763,-0.28116685,-0.4626283,-0.38655195,0.4237683,0.2923002,0.5410639,0.4098798,0.0014611818,0.00984009,0.008085407,0.015644096,164,6,231,2,0,-1550.5056,322.77814,4397.9785,79.38232,752477.6,662.77783,186.06442,171.52306,207.42282,207.42282,-14.7,1,5539.838,0,0,129.24022,129.24016,0,5,255,0,0,0,1,0,60,0
True,23214406,15999.99,0,10857.423,-24.927423,0.8703093,4.2980175,2.3827667,-0.20182061,79.71124,0.031076323,-0.117511265,-0.05612523,2.0549097,-0.034466755,0.04117678,0.3219863,0.40082803,0.3404323,0.44873112,0.23430876,0.08520125,0.18186228,0.112473205,251.82455,249.50433,251.06157,250.52151,0,0,0,0,0,0,0,0,0,0,0,0,-0.30776724,-0.26206595,-0.32395148,-0.26489192,0.3868091,0.27556816,0.37150836,0.2877811,0.0068305135,0.016501747,0.011582285,0.024458215,164,6,231,2,0,-1542.8505,323.0724,4393.4785,79.74711,752498.2,661.9885,185.21411,171.24461,205.5059,205.5059,0,1,5546.229,0,0,129.35187,129.35184,0,5,255,0,0,0,1,0,62,0
True,23214515,15999.99,0,10878.184,-19.440475,0.23981678,4.262663,1.2990646,-0.23310316,80.08243,-0.008953189,-0.14723544,0.0103677735,2.046058,-0.034237128,0.039632216,0.27907574,0.41868222,0.3077841,0.42359778,0.172284,0.07762988,0.1423278,0.09573573,251.56172,250.44292,251.42978,251.26532,0,0,0,0,0,0,0,0,0,0,0,0,-0.47119892,-0.4026778,-0.18082197,-0.15220664,0.5017073,0.41009244,0.2301169,0.17981155,0.001566831,0.018691853,0.007700663,0.021470048,164,6,231,2,0,-1536.0912,323.31967,4389.764,80.09329,752349.06,660.5252,184.51234,171.00331,203.88637,203.88637,0,1,5551.6943,0,0,129.44841,129.44838,0,5,255,0,0,0,1,-127,65,0
